,artist_name,track_name,track_id,popularity
0,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
1,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
2,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,85
3,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
4,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
5,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
6,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
7,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
8,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
9,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
10,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
11,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
12,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,85
13,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
14,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
15,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
16,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
17,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
18,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
19,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
20,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
21,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
22,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,85
23,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
24,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
25,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
26,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
27,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
28,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
29,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
30,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
31,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
32,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,85
33,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
34,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
35,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
36,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
37,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
38,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
39,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
40,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
41,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
42,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,85
43,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
44,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
45,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
46,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
47,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
48,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
49,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
50,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
51,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
52,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,85
53,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
54,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
55,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
56,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
57,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
58,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
59,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
60,Brenda Lee,Rockin' Around The Christmas Tree,2EjXfH91m7f8HiJN1yQg97,94
61,Brenda Lee,Silent Night,0FgRRFGfk9OwwbL1xaepiS,27
62,Brenda Lee,Rockin' Around the Christmas Tree,09OojFvtrM9YRzRjnXqJjA,75
63,Brenda Lee,Silent Night - Rerecorded Version,0tnrdzVFNxP7ihDCYkKFOV,23
64,Brenda Lee,Rockin' Around the Christmas Tree,6DZ0ut4MATfUe4YMsNOPHy,72
65,Brenda Lee,Jingle Bell Rock,0MKnGJzNdEqOscI6xu9R3m,66
66,Brenda Lee,Silent Night,12NdcmM8QnG6dWXW7hZ2XV,15
67,Brenda Lee,Rockin' Around The Christmas Tree - Single Version,73ntXYHaz545meJDF3AICU,1
68,Brenda Lee,A Marshmallow World,6Eh1XqjaOX2BVL0hVCnwb0,62
69,Brenda Lee,Silent Night - Re-Recorded Version,6fh0ZLnQw66CnuuaUzwc1P,2
70,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
71,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
72,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,85
73,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
74,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
75,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
76,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
77,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
78,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
79,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
80,Mariah Carey,All I Want for Christmas Is You,0bYg9bo50gSsH3LtXe2SQn,97
81,Mariah Carey,Vision of Love,0gLQ6jhJsyYfl7PrD1RZ7X,60
82,Mariah Carey,Christmas (Baby Please Come Home),3PIDciSFdrQxSQSihim3hN,86
83,Mariah Carey,Dreamlover,6HcQZfMrw3KwGyzrKw1Pjy,61
84,Mariah Carey,Oh Santa! (feat. Ariana Grande & Jennifer Hudson),1Ri9P0ZPrqr6h0REDRdJBd,80
85,Mariah Carey,We Belong Together,3LmvfNUQtglbTrydsdIqFU,72
86,Mariah Carey,Fantasy (feat. O.D.B.) - Bad Boy Fantasy,10uRkDT2LoYDJnzgacTXKx,39
87,Mariah Carey,Fantasy,6xkryXuiZU360Lngd4sx13,77
88,Mariah Carey,It's Like That,7zL9xrz5krsuC6qVNluQQw,58
89,Mariah Carey,O Holy Night,3B7FO3kJ5kv3mX7yiaB7sT,78
90,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
91,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
92,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,85
93,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
94,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
95,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
96,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
97,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
98,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
99,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
100,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
101,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
102,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,85
103,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
104,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
105,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
106,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
107,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
108,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
109,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
110,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
111,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
112,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,85
113,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
114,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
115,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
116,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
117,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
118,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
119,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
120,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
121,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
122,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,85
123,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
124,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
125,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
126,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
127,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
128,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
129,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
130,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
131,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
132,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,85
133,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
134,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
135,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
136,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
137,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
138,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
139,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
140,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
141,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
142,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,85
143,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
144,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
145,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
146,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
147,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
148,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
149,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
150,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
151,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
152,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,85
153,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
154,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
155,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
156,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
157,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
158,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
159,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
160,Brenda Lee,Rockin' Around The Christmas Tree,2EjXfH91m7f8HiJN1yQg97,94
161,Brenda Lee,Silent Night,0FgRRFGfk9OwwbL1xaepiS,27
162,Brenda Lee,Rockin' Around the Christmas Tree,09OojFvtrM9YRzRjnXqJjA,75
163,Brenda Lee,Silent Night - Rerecorded Version,0tnrdzVFNxP7ihDCYkKFOV,23
164,Brenda Lee,Rockin' Around the Christmas Tree,6DZ0ut4MATfUe4YMsNOPHy,72
165,Brenda Lee,Jingle Bell Rock,0MKnGJzNdEqOscI6xu9R3m,66
166,Brenda Lee,Silent Night,12NdcmM8QnG6dWXW7hZ2XV,15
167,Brenda Lee,Rockin' Around The Christmas Tree - Single Version,73ntXYHaz545meJDF3AICU,1
168,Brenda Lee,A Marshmallow World,6Eh1XqjaOX2BVL0hVCnwb0,62
169,Brenda Lee,Silent Night - Re-Recorded Version,6fh0ZLnQw66CnuuaUzwc1P,2
170,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
171,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
172,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,85
173,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
174,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
175,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
176,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
177,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
178,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
179,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
180,Mariah Carey,All I Want for Christmas Is You,0bYg9bo50gSsH3LtXe2SQn,97
181,Mariah Carey,Vision of Love,0gLQ6jhJsyYfl7PrD1RZ7X,60
182,Mariah Carey,Christmas (Baby Please Come Home),3PIDciSFdrQxSQSihim3hN,86
183,Mariah Carey,Dreamlover,6HcQZfMrw3KwGyzrKw1Pjy,61
184,Mariah Carey,Oh Santa! (feat. Ariana Grande & Jennifer Hudson),1Ri9P0ZPrqr6h0REDRdJBd,80
185,Mariah Carey,We Belong Together,3LmvfNUQtglbTrydsdIqFU,72
186,Mariah Carey,Fantasy (feat. O.D.B.) - Bad Boy Fantasy,10uRkDT2LoYDJnzgacTXKx,39
187,Mariah Carey,Fantasy,6xkryXuiZU360Lngd4sx13,77
188,Mariah Carey,It's Like That,7zL9xrz5krsuC6qVNluQQw,58
189,Mariah Carey,O Holy Night,3B7FO3kJ5kv3mX7yiaB7sT,78
190,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
191,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
192,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,85
193,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
194,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
195,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
196,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
197,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
198,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
199,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
200,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
201,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
202,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,85
203,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
204,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
205,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
206,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
207,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
208,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
209,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
210,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
211,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
212,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,85
213,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
214,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
215,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
216,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
217,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
218,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
219,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
220,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
221,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
222,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,85
223,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
224,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
225,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
226,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
227,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
228,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
229,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
230,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
231,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
232,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,85
233,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
234,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
235,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
236,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
237,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
238,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
239,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
240,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
241,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
242,Juice WRLD,Wishing Well,2U5WueTLIK5WJLD7mvDODv,85
243,Juice WRLD,Juice WRLD Speaks,1fw2lym3kCvhxbIs8UQGHk,74
244,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,86
245,Juice WRLD,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88
246,Juice WRLD,Juice WRLD Speaks From Heaven - Outro,1OjiYjgPZyxS0AiXiSnuYI,61
247,Juice WRLD,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,86
248,Juice WRLD,Robbery,6Hj9jySrnFppAI0sEMCZpJ,86
249,Juice WRLD,Burn,0QwKxajohg1rAMMmv1AWe1,83
250,Juice WRLD,Juice WRLD Speaks 2,2pumRJcJLkPPejrEvwLAlu,74
251,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,88
